날짜,등급,가격(원)
2001-09-03,하,1066.6666666666667
2001-09-04,상,2266.6666666666665
2001-09-04,중,1400.0
2001-09-04,특,3166.6666666666665
2001-09-04,하,1066.6666666666667
2001-09-05,상,2266.6666666666665
2001-09-05,중,1533.3333333333333
2001-09-05,특,3166.6666666666665
2001-09-05,하,1100.0
2001-09-06,상,2233.3333333333335
2001-09-06,중,1566.6666666666667
2001-09-06,특,3166.6666666666665
2001-09-06,하,1100.0
2001-09-07,상,2233.3333333333335
2001-09-07,중,1566.6666666666667
2001-09-07,특,3166.6666666666665
2001-09-07,하,1100.0
2001-09-08,상,2200.0
2001-09-08,중,1566.6666666666667
2001-09-08,특,3166.6666666666665
2001-09-08,하,1100.0
2001-09-10,상,2200.0
2001-09-10,중,1566.6666666666667
2001-09-10,특,3266.6666666666665
2001-09-10,하,1066.6666666666667
2001-09-11,상,2200.0
2001-09-11,중,1566.6666666666667
2001-09-11,특,3266.6666666666665
2001-09-11,하,1066.6666666666667
2001-09-12,상,2366.6666666666665
2001-09-12,중,1700.0
2001-09-12,특,3400.0
2001-09-12,하,1100.0
2001-09-13,상,2433.3333333333335
2001-09-13,중,1733.3333333333333
2001-09-13,특,3433.3333333333335
2001-09-13,하,1100.0
2001-09-14,상,2400.0
2001-09-14,중,1766.6666666666667
2001-09-14,특,3333.3333333333335
2001-09-14,하,1166.6666666666667
2001-09-15,상,2466.6666666666665
2001-09-15,중,1833.3333333333333
2001-09-15,특,3433.3333333333335
2001-09-15,하,1200.0
2001-09-17,상,2666.6666666666665
2001-09-17,중,2100.0
2001-09-17,특,3666.6666666666665
2001-09-17,하,1433.3333333333333
2001-09-18,상,2733.3333333333335
2001-09-18,중,2133.3333333333335
2001-09-18,특,3600.0
2001-09-18,하,1433.3333333333333
2001-09-19,상,2700.0
2001-09-19,중,2100.0
2001-09-19,특,3600.0
2001-09-19,하,1366.6666666666667
2001-09-20,상,2766.6666666666665
2001-09-20,중,2133.3333333333335
2001-09-20,특,3700.0
2001-09-20,하,1333.3333333333333
2001-09-21,상,2700.0
2001-09-21,중,2100.0
2001-09-21,특,3566.6666666666665
2001-09-21,하,1333.3333333333333
2001-09-22,상,2700.0
2001-09-22,중,2100.0
2001-09-22,특,3566.6666666666665
2001-09-22,하,1266.6666666666667
2001-09-24,상,2500.0
2001-09-24,중,1933.3333333333333
2001-09-24,특,3333.3333333333335
2001-09-24,하,1033.3333333333333
2001-09-25,상,2466.6666666666665
2001-09-25,중,1900.0
2001-09-25,특,3500.0
2001-09-25,하,1100.0
2001-09-26,상,2366.6666666666665
2001-09-26,중,1766.6666666666667
2001-09-26,특,3100.0
2001-09-26,하,933.3333333333334
2001-09-27,상,2300.0
2001-09-27,중,1666.6666666666667
2001-09-27,특,3000.0
2001-09-27,하,900.0
2001-09-28,상,2300.0
2001-09-28,중,1700.0
2001-09-28,특,3000.0
2001-09-28,하,933.3333333333334
2001-09-29,상,2200.0
2001-09-29,중,1600.0
2001-09-29,특,2866.6666666666665
2001-09-29,하,866.6666666666666
2001-09-30,상,2200.0
2001-09-30,중,1600.0
2001-09-30,특,2866.6666666666665
2001-09-30,하,866.6666666666666
2002-08-23,상,2933.3333333333335
2002-08-23,중,1433.3333333333333
2002-08-23,특,4166.666666666667
2002-08-23,하,466.6666666666667
2002-08-24,상,2933.3333333333335
2002-08-24,중,1433.3333333333333
2002-08-24,특,4166.666666666667
2002-08-24,하,466.6666666666667
2002-08-26,상,2933.3333333333335
2002-08-26,중,1433.3333333333333
2002-08-26,특,4166.666666666667
2002-08-26,하,466.6666666666667
2002-08-27,상,2933.3333333333335
2002-08-27,중,1433.3333333333333
2002-08-27,특,4166.666666666667
2002-08-27,하,466.6666666666667
2002-08-28,상,2666.6666666666665
2002-08-28,중,1333.3333333333333
2002-08-28,특,3666.6666666666665
2002-08-28,하,466.6666666666667
2002-08-29,상,2666.6666666666665
2002-08-29,중,1333.3333333333333
2002-08-29,특,3833.3333333333335
2002-08-29,하,466.6666666666667
2002-08-30,상,2666.6666666666665
2002-08-30,중,1333.3333333333333
2002-08-30,특,3833.3333333333335
2002-08-30,하,466.6666666666667
2002-08-31,상,2666.6666666666665
2002-08-31,중,1333.3333333333333
2002-08-31,특,3833.3333333333335
2002-08-31,하,466.6666666666667
2002-09-02,상,3066.6666666666665
2002-09-02,중,1600.0
2002-09-02,특,4500.0
2002-09-02,하,800.0
2002-09-03,상,3066.6666666666665
2002-09-03,중,1600.0
2002-09-03,특,4500.0
2002-09-03,하,800.0
2002-09-04,상,3166.6666666666665
2002-09-04,중,1733.3333333333333
2002-09-04,특,4833.333333333333
2002-09-04,하,833.3333333333334
2002-09-05,상,3000.0
2002-09-05,중,1733.3333333333333
2002-09-05,특,4500.0
2002-09-05,하,833.3333333333334
2002-09-06,상,2933.3333333333335
2002-09-06,중,1866.6666666666667
2002-09-06,특,4233.333333333333
2002-09-06,하,933.3333333333334
2002-09-07,상,2966.6666666666665
2002-09-07,중,1866.6666666666667
2002-09-07,특,4266.666666666667
2002-09-07,하,933.3333333333334
2002-09-09,상,2966.6666666666665
2002-09-09,중,1866.6666666666667
2002-09-09,특,4266.666666666667
2002-09-09,하,900.0
2002-09-10,상,2900.0
2002-09-10,중,1800.0
2002-09-10,특,4233.333333333333
2002-09-10,하,866.6666666666666
2002-09-11,상,2800.0
2002-09-11,중,1700.0
2002-09-11,특,4166.666666666667
2002-09-11,하,800.0
2002-09-12,상,2866.6666666666665
2002-09-12,중,1700.0
2002-09-12,특,4266.666666666667
2002-09-12,하,800.0
2002-09-13,상,2766.6666666666665
2002-09-13,중,1666.6666666666667
2002-09-13,특,4000.0
2002-09-13,하,766.6666666666666
2002-09-14,상,2766.6666666666665
2002-09-14,중,1533.3333333333333
2002-09-14,특,4000.0
2002-09-14,하,700.0
2002-09-16,상,2566.6666666666665
2002-09-16,중,1433.3333333333333
2002-09-16,특,3933.3333333333335
2002-09-16,하,600.0
2002-09-17,상,2466.6666666666665
2002-09-17,중,1366.6666666666667
2002-09-17,특,3900.0
2002-09-17,하,600.0
2002-09-18,상,2366.6666666666665
2002-09-18,중,1266.6666666666667
2002-09-18,특,3866.6666666666665
2002-09-18,하,566.6666666666666
2002-09-19,상,2033.3333333333333
2002-09-19,중,966.6666666666666
2002-09-19,특,3366.6666666666665
2002-09-19,하,466.6666666666667
2002-09-20,상,2033.3333333333333
2002-09-20,중,966.6666666666666
2002-09-20,특,3366.6666666666665
2002-09-20,하,466.6666666666667
2002-09-24,상,1766.6666666666667
2002-09-24,중,800.0
2002-09-24,특,2700.0
2002-09-24,하,366.6666666666667
2002-09-25,상,1600.0
2002-09-25,중,766.6666666666666
2002-09-25,특,2466.6666666666665
2002-09-25,하,366.6666666666667
2002-09-26,상,1400.0
2002-09-26,중,666.6666666666666
2002-09-26,특,1966.6666666666667
2002-09-26,하,333.3333333333333
2002-09-27,상,1333.3333333333333
2002-09-27,중,700.0
2002-09-27,특,1800.0
2002-09-27,하,366.6666666666667
2002-09-28,상,1333.3333333333333
2002-09-28,중,700.0
2002-09-28,특,1766.6666666666667
2002-09-28,하,366.6666666666667
2003-08-18,상,5066.666666666667
2003-08-18,중,2433.3333333333335
2003-08-18,특,7166.666666666667
2003-08-18,하,966.6666666666666
2003-08-19,상,4500.0
2003-08-19,중,2400.0
2003-08-19,특,7166.666666666667
2003-08-19,하,1200.0
2003-08-20,상,4500.0
2003-08-20,중,2400.0
2003-08-20,특,7166.666666666667
2003-08-20,하,1166.6666666666667
2003-08-21,상,4666.666666666667
2003-08-21,중,2433.3333333333335
2003-08-21,특,7166.666666666667
2003-08-21,하,1066.6666666666667
2003-08-22,상,4500.0
2003-08-22,중,2166.6666666666665
2003-08-22,특,7166.666666666667
2003-08-22,하,1000.0
2003-08-23,상,4233.333333333333
2003-08-23,중,2000.0
2003-08-23,특,6833.333333333333
2003-08-23,하,866.6666666666666
2003-08-25,상,3833.3333333333335
2003-08-25,중,1666.6666666666667
2003-08-25,특,6333.333333333333
2003-08-25,하,666.6666666666666
2003-08-26,상,3500.0
2003-08-26,중,1500.0
2003-08-26,특,6333.333333333333
2003-08-26,하,633.3333333333334
2003-08-27,상,3566.6666666666665
2003-08-27,중,1566.6666666666667
2003-08-27,특,6666.666666666667
2003-08-27,하,633.3333333333334
2003-08-28,상,3100.0
2003-08-28,중,1366.6666666666667
2003-08-28,특,5500.0
2003-08-28,하,566.6666666666666
2003-08-29,상,3100.0
2003-08-29,중,1233.3333333333333
2003-08-29,특,5666.666666666667
2003-08-29,하,533.3333333333334
2003-08-30,상,3500.0
2003-08-30,중,1500.0
2003-08-30,특,6500.0
2003-08-30,하,666.6666666666666
2003-09-01,상,4583.333333333333
2003-09-01,중,2566.6666666666665
2003-09-01,특,7650.0
2003-09-01,하,1383.3333333333333
2003-09-02,상,4800.0
2003-09-02,중,2533.3333333333335
2003-09-02,특,7933.333333333334
2003-09-02,하,1183.3333333333333
2003-09-03,상,4200.0
2003-09-03,중,2183.3333333333335
2003-09-03,특,6850.0
2003-09-03,하,1000.0
2003-09-04,상,4083.333333333333
2003-09-04,중,2050.0
2003-09-04,특,6700.0
2003-09-04,하,883.3333333333334
2003-09-05,상,4033.333333333333
2003-09-05,중,2033.3333333333335
2003-09-05,특,6433.333333333334
2003-09-05,하,883.3333333333334
2003-09-06,상,4333.333333333333
2003-09-06,중,2283.3333333333335
2003-09-06,특,6716.666666666666
2003-09-06,하,1033.3333333333333
2003-09-08,상,3716.666666666667
2003-09-08,중,1916.6666666666665
2003-09-08,특,6150.0
2003-09-08,하,883.3333333333334
2003-09-09,상,3583.333333333333
2003-09-09,중,1766.6666666666667
2003-09-09,특,5766.666666666666
2003-09-09,하,666.6666666666666
2003-09-10,상,3583.333333333333
2003-09-10,중,1766.6666666666667
2003-09-10,특,5766.666666666666
2003-09-10,하,666.6666666666666
2003-09-15,상,2433.3333333333335
2003-09-15,중,1233.3333333333333
2003-09-15,특,4100.0
2003-09-15,하,500.0
2003-09-16,상,2333.3333333333335
2003-09-16,중,1166.6666666666667
2003-09-16,특,4366.666666666667
2003-09-16,하,500.0
2003-09-17,상,2333.3333333333335
2003-09-17,중,1233.3333333333333
2003-09-17,특,4233.333333333333
2003-09-17,하,533.3333333333334
2003-09-18,상,2033.3333333333333
2003-09-18,중,1033.3333333333333
2003-09-18,특,3666.6666666666665
2003-09-18,하,433.3333333333333
2003-09-19,상,2066.6666666666665
2003-09-19,중,1100.0
2003-09-19,특,3233.3333333333335
2003-09-19,하,466.6666666666667
2003-09-20,상,2066.6666666666665
2003-09-20,중,1100.0
2003-09-20,특,3000.0
2003-09-20,하,533.3333333333334
2003-09-22,상,2166.6666666666665
2003-09-22,중,1233.3333333333333
2003-09-22,특,3000.0
2003-09-22,하,500.0
2003-09-23,상,2066.6666666666665
2003-09-23,중,1200.0
2003-09-23,특,2800.0
2003-09-23,하,500.0
2003-09-24,상,2166.6666666666665
2003-09-24,중,1333.3333333333333
2003-09-24,특,2933.3333333333335
2003-09-24,하,666.6666666666666
2003-09-25,상,2166.6666666666665
2003-09-25,중,1333.3333333333333
2003-09-25,특,3000.0
2003-09-25,하,766.6666666666666
2003-09-26,상,2200.0
2003-09-26,중,1333.3333333333333
2003-09-26,특,2900.0
2003-09-26,하,766.6666666666666
2003-09-27,상,2333.3333333333335
2003-09-27,중,1400.0
2003-09-27,특,3266.6666666666665
2003-09-27,하,700.0
2003-09-29,상,2233.3333333333335
2003-09-29,중,1400.0
2003-09-29,특,3000.0
2003-09-29,하,766.6666666666666
2003-09-30,상,2166.6666666666665
2003-09-30,중,1466.6666666666667
2003-09-30,특,2933.3333333333335
2003-09-30,하,866.6666666666666
2003-10-01,상,2066.6666666666665
2003-10-01,중,1366.6666666666667
2003-10-01,특,2900.0
2003-10-01,하,833.3333333333334
2003-10-02,상,2066.6666666666665
2003-10-02,중,1366.6666666666667
2003-10-02,특,2900.0
2003-10-02,하,833.3333333333334
2003-10-03,상,2033.3333333333333
2003-10-03,중,1400.0
2003-10-03,특,2700.0
2003-10-03,하,900.0
2004-08-17,상,2200.0
2004-08-17,중,1133.3333333333333
2004-08-17,특,3733.3333333333335
2004-08-17,하,500.0
2004-08-18,상,2833.3333333333335
2004-08-18,중,1333.3333333333333
2004-08-18,특,5250.0
2004-08-18,하,533.3333333333334
2004-08-19,상,3166.6666666666665
2004-08-19,중,1400.0
2004-08-19,특,5000.0
2004-08-19,하,700.0
2004-08-20,상,3000.0
2004-08-20,중,1366.6666666666667
2004-08-20,특,4833.333333333334
2004-08-20,하,700.0
2004-08-21,상,3166.6666666666665
2004-08-21,중,1366.6666666666667
2004-08-21,특,5083.333333333334
2004-08-21,하,566.6666666666666
2004-08-23,상,3666.6666666666665
2004-08-23,중,1766.6666666666667
2004-08-23,특,5916.666666666666
2004-08-23,하,866.6666666666666
2004-08-24,상,4333.333333333333
2004-08-24,중,2000.0
2004-08-24,특,6000.0
2004-08-24,하,1033.3333333333333
2004-08-25,상,4233.333333333333
2004-08-25,중,2066.6666666666665
2004-08-25,특,6250.0
2004-08-25,하,833.3333333333334
2004-08-26,상,5233.333333333333
2004-08-26,중,2950.0
2004-08-26,특,7983.333333333334
2004-08-26,하,1766.6666666666667
2004-08-27,상,3616.666666666667
2004-08-27,중,2000.0
2004-08-27,특,5966.666666666666
2004-08-27,하,1016.6666666666667
2004-08-28,상,3116.666666666667
2004-08-28,중,1783.3333333333335
2004-08-28,특,5083.333333333334
2004-08-28,하,950.0
2004-08-30,상,2900.0
2004-08-30,중,1750.0
2004-08-30,특,4116.666666666667
2004-08-30,하,916.6666666666667
2004-08-31,상,2850.0
2004-08-31,중,1750.0
2004-08-31,특,4483.333333333333
2004-08-31,하,1000.0
2004-09-01,상,3283.333333333333
2004-09-01,중,2016.6666666666665
2004-09-01,특,4866.666666666667
2004-09-01,하,1116.6666666666667
2004-09-02,상,3650.0
2004-09-02,중,2200.0
2004-09-02,특,5183.333333333333
2004-09-02,하,1166.6666666666667
2004-09-03,상,3583.333333333333
2004-09-03,중,2133.3333333333335
2004-09-03,특,4750.0
2004-09-03,하,1166.6666666666667
2004-09-04,상,3600.0
2004-09-04,중,2266.6666666666665
2004-09-04,특,4805.555555555556
2004-09-04,하,1166.6666666666667
2004-09-06,상,3416.666666666667
2004-09-06,중,2233.3333333333335
2004-09-06,특,4861.11111111111
2004-09-06,하,1200.0
2004-09-07,상,3300.0
2004-09-07,중,2216.6666666666665
2004-09-07,특,4505.555555555556
2004-09-07,하,1166.6666666666667
2004-09-08,상,3183.333333333333
2004-09-08,중,2250.0
2004-09-08,특,4416.666666666667
2004-09-08,하,1266.6666666666667
2004-09-09,상,3083.333333333333
2004-09-09,중,2166.6666666666665
2004-09-09,특,3894.444444444445
2004-09-09,하,1333.3333333333333
2004-09-10,상,3183.333333333333
2004-09-10,중,2150.0
2004-09-10,특,4227.777777777777
2004-09-10,하,1133.3333333333333
2004-09-11,상,3100.0
2004-09-11,중,1983.3333333333335
2004-09-11,특,4394.444444444444
2004-09-11,하,1050.0
2004-09-13,상,3350.0
2004-09-13,중,2300.0
2004-09-13,특,4083.3333333333335
2004-09-13,하,1333.3333333333333
2004-09-14,상,3350.0
2004-09-14,중,2200.0
2004-09-14,특,4027.777777777778
2004-09-14,하,1216.6666666666667
2004-09-15,상,3466.666666666667
2004-09-15,중,2250.0
2004-09-15,특,4433.333333333333
2004-09-15,하,1183.3333333333333
2004-09-16,상,3633.333333333333
2004-09-16,중,2283.3333333333335
2004-09-16,특,4911.11111111111
2004-09-16,하,1283.3333333333333
2004-09-17,상,4483.333333333333
2004-09-17,중,2616.6666666666665
2004-09-17,특,5877.777777777777
2004-09-17,하,1350.0
2004-09-18,상,4450.0
2004-09-18,중,2583.3333333333335
2004-09-18,특,6011.11111111111
2004-09-18,하,1283.3333333333333
2004-09-20,상,4233.333333333333
2004-09-20,중,2283.3333333333335
2004-09-20,특,5733.333333333333
2004-09-20,하,1233.3333333333333
2004-09-21,상,4766.666666666667
2004-09-21,중,3016.6666666666665
2004-09-21,특,5700.0
2004-09-21,하,1566.6666666666667
2004-09-22,상,5050.0
2004-09-22,중,3133.333333333333
2004-09-22,특,6427.777777777777
2004-09-22,하,1650.0
2004-09-23,상,4416.666666666667
2004-09-23,중,2933.3333333333335
2004-09-23,특,5338.888888888889
2004-09-23,하,1650.0
2004-09-24,상,4450.0
2004-09-24,중,2933.3333333333335
2004-09-24,특,6150.0
2004-09-24,하,1566.6666666666667
2004-09-25,상,3700.0
2004-09-25,중,2233.3333333333335
2004-09-25,특,5333.333333333334
2004-09-25,하,1300.0
2004-09-26,상,3700.0
2004-09-26,중,2233.3333333333335
2004-09-26,특,5333.333333333334
2004-09-26,하,1300.0
2004-09-27,상,3700.0
2004-09-27,중,2233.3333333333335
2004-09-27,특,5333.333333333334
2004-09-27,하,1300.0
2004-10-01,상,3700.0
2004-10-01,중,2233.3333333333335
2004-10-01,특,5333.333333333334
2004-10-01,하,1300.0
2004-10-02,상,3700.0
2004-10-02,중,2233.3333333333335
2004-10-02,특,5333.333333333334
2004-10-02,하,1300.0
2005-08-16,상,1766.6666666666667
2005-08-16,중,1133.3333333333333
2005-08-17,상,1766.6666666666667
2005-08-17,중,1133.3333333333333
2005-08-18,상,3200.0
2005-08-18,중,2433.3333333333335
2005-08-18,특,5333.333333333333
2005-08-18,하,1100.0
2005-08-19,상,3566.6666666666665
2005-08-19,중,2100.0
2005-08-19,특,4833.333333333333
2005-08-19,하,766.6666666666666
2005-08-20,상,4666.666666666667
2005-08-20,중,3000.0
2005-08-20,특,7666.666666666667
2005-08-20,하,1133.3333333333333
2005-08-22,상,4233.333333333333
2005-08-22,중,2533.3333333333335
2005-08-22,특,5500.0
2005-08-22,하,1000.0
2005-08-23,상,5333.333333333333
2005-08-23,중,3166.6666666666665
2005-08-23,특,6833.333333333333
2005-08-23,하,1100.0
2005-08-24,상,5100.0
2005-08-24,중,2900.0
2005-08-24,특,6500.0
2005-08-24,하,1300.0
2005-08-25,상,5000.0
2005-08-25,중,3066.6666666666665
2005-08-25,특,7000.0
2005-08-25,하,1200.0
2005-08-26,상,4100.0
2005-08-26,중,2500.0
2005-08-26,특,5766.666666666667
2005-08-26,하,1000.0
2005-08-27,상,4400.0
2005-08-27,중,2733.3333333333335
2005-08-27,특,6666.666666666667
2005-08-27,하,1100.0
2005-08-29,상,3866.6666666666665
2005-08-29,중,2433.3333333333335
2005-08-29,특,6000.0
2005-08-29,하,1000.0
2005-08-30,상,3433.3333333333335
2005-08-30,중,2200.0
2005-08-30,특,4766.666666666667
2005-08-30,하,1033.3333333333333
2005-08-31,상,3500.0
2005-08-31,중,2100.0
2005-08-31,특,5000.0
2005-08-31,하,866.6666666666666
2005-09-01,상,3500.0
2005-09-01,중,2100.0
2005-09-01,특,5166.666666666667
2005-09-01,하,866.6666666666666
2005-09-02,상,2766.6666666666665
2005-09-02,중,1766.6666666666667
2005-09-02,특,4000.0
2005-09-02,하,800.0
2005-09-03,상,2766.6666666666665
2005-09-03,중,1700.0
2005-09-03,특,4000.0
2005-09-03,하,700.0
2005-09-05,상,3133.3333333333335
2005-09-05,중,1866.6666666666667
2005-09-05,특,4533.333333333333
2005-09-05,하,733.3333333333334
2005-09-06,상,2966.6666666666665
2005-09-06,중,1933.3333333333333
2005-09-06,특,4600.0
2005-09-06,하,833.3333333333334
2005-09-07,상,3100.0
2005-09-07,중,2066.6666666666665
2005-09-07,특,4500.0
2005-09-07,하,933.3333333333334
2005-09-08,상,2900.0
2005-09-08,중,1966.6666666666667
2005-09-08,특,4400.0
2005-09-08,하,933.3333333333334
2005-09-09,상,4100.0
2005-09-09,중,2833.333333333333
2005-09-09,특,5450.0
2005-09-09,하,1450.0
2005-09-10,상,4250.0
2005-09-10,중,2766.6666666666665
2005-09-10,특,6400.0
2005-09-10,하,1283.3333333333333
2005-09-12,상,4416.666666666667
2005-09-12,중,2800.0
2005-09-12,특,6000.0
2005-09-12,하,1233.3333333333333
2005-09-13,상,4116.666666666667
2005-09-13,중,2550.0
2005-09-13,특,5916.666666666666
2005-09-13,하,1000.0
2005-09-14,상,4100.0
2005-09-14,중,2633.3333333333335
2005-09-14,특,6133.333333333333
2005-09-14,하,1150.0
2005-09-15,상,3650.0
2005-09-15,중,2300.0
2005-09-15,특,4583.333333333333
2005-09-15,하,1150.0
2005-09-16,상,3900.0
2005-09-16,중,2750.0
2005-09-16,특,4883.333333333333
2005-09-16,하,1350.0
2005-09-17,상,3900.0
2005-09-17,중,2750.0
2005-09-17,특,4883.333333333333
2005-09-17,하,1350.0
2005-09-21,상,2783.333333333333
2005-09-21,중,2066.6666666666665
2005-09-21,특,3133.333333333333
2005-09-21,하,1000.0
2005-09-22,상,2066.6666666666665
2005-09-22,중,1300.0
2005-09-22,특,2700.0
2005-09-22,하,533.3333333333334
2005-09-23,상,2700.0
2005-09-23,중,1800.0
2005-09-23,특,3333.3333333333335
2005-09-23,하,733.3333333333334
2005-09-24,상,2700.0
2005-09-24,중,1800.0
2005-09-24,특,3333.3333333333335
2005-09-24,하,733.3333333333334
2005-09-26,상,2366.6666666666665
2005-09-26,중,1600.0
2005-09-26,특,3000.0
2005-09-26,하,666.6666666666666
2005-09-27,상,2400.0
2005-09-27,중,1533.3333333333333
2005-09-27,특,3000.0
2005-09-27,하,700.0
2005-09-28,상,2066.6666666666665
2005-09-28,중,1533.3333333333333
2005-09-28,특,2533.3333333333335
2005-09-28,하,766.6666666666666
2005-09-29,상,2100.0
2005-09-29,중,1500.0
2005-09-29,특,2566.6666666666665
2005-09-29,하,766.6666666666666
2005-09-30,상,1966.6666666666667
2005-09-30,중,1400.0
2005-09-30,특,3000.0
2005-09-30,하,700.0
2005-10-01,상,1700.0
2005-10-01,중,1366.6666666666667
2005-10-01,특,1966.6666666666667
2005-10-01,하,666.6666666666666
2005-10-03,상,2133.3333333333335
2005-10-03,중,1633.3333333333333
2005-10-03,특,2833.3333333333335
2005-10-03,하,833.3333333333334
2005-10-04,상,2166.6666666666665
2005-10-04,중,1533.3333333333333
2005-10-04,특,2666.6666666666665
2005-10-04,하,766.6666666666666
2005-10-05,상,2233.3333333333335
2005-10-05,중,1666.6666666666667
2005-10-05,특,2733.3333333333335
2005-10-05,하,966.6666666666666
2005-10-06,상,2166.6666666666665
2005-10-06,중,1800.0
2005-10-06,특,2800.0
2005-10-06,하,1100.0
2005-10-07,상,2166.6666666666665
2005-10-07,중,1700.0
2005-10-07,특,2966.6666666666665
2005-10-07,하,933.3333333333334
2005-10-08,상,2433.3333333333335
2005-10-08,중,1900.0
2005-10-08,특,2766.6666666666665
2005-10-08,하,1233.3333333333333
2005-10-10,상,2266.6666666666665
2005-10-10,중,1766.6666666666667
2005-10-10,특,2566.6666666666665
2005-10-10,하,966.6666666666666
2005-10-11,상,2366.6666666666665
2005-10-11,중,1966.6666666666667
2005-10-11,특,2666.6666666666665
2005-10-11,하,1133.3333333333333
2005-10-12,상,2166.6666666666665
2005-10-12,중,1900.0
2005-10-12,특,2333.3333333333335
2005-10-12,하,1300.0
2005-10-13,상,2100.0
2005-10-13,중,1733.3333333333333
2005-10-13,특,2433.3333333333335
2005-10-13,하,900.0
2005-10-14,상,1600.0
2005-10-14,중,1333.3333333333333
2005-10-14,특,1700.0
2005-10-14,하,633.3333333333334
2005-10-15,상,1533.3333333333333
2005-10-15,중,1433.3333333333333
2005-10-15,특,1766.6666666666667
2005-10-15,하,866.6666666666666
2005-10-17,상,1766.6666666666667
2005-10-17,중,1400.0
2005-10-17,하,833.3333333333334
2006-08-21,상,3666.6666666666665
2006-08-21,중,2166.6666666666665
